pickup_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,date,time,day-night,DAY,MONTH
2015-01-01 01:00:00,Bronx,152,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 01:00:00,Brooklyn,1519,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 01:00:00,EWR,0,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 01:00:00,Manhattan,5258,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 01:00:00,Queens,405,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 01:00:00,Staten Island,6,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,Y,2015-01-01,1,Morning,Thurs,Jan
2015-01-01 02:00:00,Bronx,120,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 02:00:00,Brooklyn,1229,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 02:00:00,EWR,0,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 02:00:00,Manhattan,4345,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 02:00:00,Queens,331,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 02:00:00,Staten Island,7,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,Y,2015-01-01,2,Morning,Thurs,Jan
2015-01-01 03:00:00,Bronx,132,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 03:00:00,Brooklyn,1601,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 03:00:00,EWR,0,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 03:00:00,Manhattan,4577,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 03:00:00,Queens,440,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 03:00:00,Staten Island,12,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,Y,2015-01-01,3,Morning,Thurs,Jan
2015-01-01 04:00:00,Bronx,128,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 04:00:00,Brooklyn,1390,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 04:00:00,EWR,0,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 04:00:00,Manhattan,3003,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 04:00:00,Queens,344,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 04:00:00,Staten Island,5,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,Y,2015-01-01,4,Morning,Thurs,Jan
2015-01-01 05:00:00,Bronx,87,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 05:00:00,Brooklyn,759,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 05:00:00,EWR,0,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 05:00:00,Manhattan,1313,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 05:00:00,Queens,241,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 05:00:00,Staten Island,3,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,Y,2015-01-01,5,Morning,Thurs,Jan
2015-01-01 06:00:00,Bronx,65,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 06:00:00,Brooklyn,457,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 06:00:00,EWR,0,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 06:00:00,Manhattan,672,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 06:00:00,Queens,148,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 06:00:00,Staten Island,0,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,6,Morning,Thurs,Jan
2015-01-01 07:00:00,Bronx,25,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 07:00:00,Brooklyn,270,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 07:00:00,EWR,0,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 07:00:00,Manhattan,431,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 07:00:00,Queens,95,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 07:00:00,Staten Island,0,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,7,Morning,Thurs,Jan
2015-01-01 08:00:00,Bronx,17,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 08:00:00,Brooklyn,165,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 08:00:00,EWR,0,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 08:00:00,Manhattan,329,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 08:00:00,Queens,69,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 08:00:00,Staten Island,0,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,Y,2015-01-01,8,Morning,Thurs,Jan
2015-01-01 09:00:00,Bronx,13,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 09:00:00,Brooklyn,149,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 09:00:00,EWR,0,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 09:00:00,Manhattan,319,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 09:00:00,Queens,83,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 09:00:00,Staten Island,1,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,Y,2015-01-01,9,Morning,Thurs,Jan
2015-01-01 10:00:00,Bronx,14,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 10:00:00,Brooklyn,120,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 10:00:00,EWR,0,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 10:00:00,Manhattan,420,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 10:00:00,Queens,98,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 10:00:00,Staten Island,1,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,Y,2015-01-01,10,Morning,Thurs,Jan
2015-01-01 11:00:00,Bronx,14,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 11:00:00,Brooklyn,180,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 11:00:00,EWR,0,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 11:00:00,Manhattan,586,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 11:00:00,Queens,122,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 11:00:00,Staten Island,1,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,11,Afternoon,Thurs,Jan
2015-01-01 12:00:00,Bronx,12,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 12:00:00,Brooklyn,220,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 12:00:00,EWR,0,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 12:00:00,Manhattan,770,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 12:00:00,Queens,141,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 12:00:00,Staten Island,3,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,Y,2015-01-01,12,Afternoon,Thurs,Jan
2015-01-01 13:00:00,Bronx,18,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 13:00:00,Brooklyn,253,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 13:00:00,EWR,0,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 13:00:00,Manhattan,931,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 13:00:00,Queens,154,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 13:00:00,Staten Island,3,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,Y,2015-01-01,13,Afternoon,Thurs,Jan
2015-01-01 14:00:00,Bronx,23,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 14:00:00,Brooklyn,337,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 14:00:00,EWR,0,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 14:00:00,Manhattan,1012,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 14:00:00,Queens,203,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 14:00:00,Staten Island,1,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,Y,2015-01-01,14,Afternoon,Thurs,Jan
2015-01-01 15:00:00,Bronx,21,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 15:00:00,Brooklyn,371,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 15:00:00,EWR,0,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 15:00:00,Manhattan,1143,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 15:00:00,Queens,219,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 15:00:00,Staten Island,4,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,Y,2015-01-01,15,Afternoon,Thurs,Jan
2015-01-01 16:00:00,Bronx,19,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 16:00:00,Brooklyn,418,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 16:00:00,EWR,1,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 16:00:00,Manhattan,1317,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 16:00:00,Queens,247,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 16:00:00,Staten Island,1,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,Y,2015-01-01,16,Evening,Thurs,Jan
2015-01-01 17:00:00,Bronx,39,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 17:00:00,Brooklyn,444,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 17:00:00,EWR,0,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 17:00:00,Manhattan,1582,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 17:00:00,Queens,238,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 17:00:00,Staten Island,1,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,Y,2015-01-01,17,Evening,Thurs,Jan
2015-01-01 18:00:00,Bronx,28,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 18:00:00,Brooklyn,456,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 18:00:00,EWR,0,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 18:00:00,Manhattan,1485,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 18:00:00,Queens,257,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 18:00:00,Staten Island,0,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,Y,2015-01-01,18,Evening,Thurs,Jan
2015-01-01 19:00:00,Bronx,26,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 19:00:00,Brooklyn,463,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 19:00:00,EWR,0,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 19:00:00,Manhattan,1520,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 19:00:00,Queens,238,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 19:00:00,Staten Island,1,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,Y,2015-01-01,19,Evening,Thurs,Jan
2015-01-01 20:00:00,Bronx,33,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 20:00:00,Brooklyn,419,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 20:00:00,EWR,0,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 20:00:00,Manhattan,1444,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 20:00:00,Queens,250,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 20:00:00,Staten Island,0,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y,2015-01-01,20,Night,Thurs,Jan
2015-01-01 21:00:00,Bronx,30,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 21:00:00,Brooklyn,439,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 21:00:00,EWR,0,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 21:00:00,Manhattan,1235,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 21:00:00,Queens,260,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 21:00:00,Staten Island,1,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,Y,2015-01-01,21,Night,Thurs,Jan
2015-01-01 22:00:00,Bronx,32,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 22:00:00,Brooklyn,446,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 22:00:00,EWR,0,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 22:00:00,Manhattan,1153,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 22:00:00,Queens,267,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 22:00:00,Staten Island,1,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,22,Night,Thurs,Jan
2015-01-01 23:00:00,Bronx,27,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-01 23:00:00,Brooklyn,423,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-01 23:00:00,EWR,0,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-01 23:00:00,Manhattan,1025,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-01 23:00:00,Queens,258,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-01 23:00:00,Staten Island,1,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,Y,2015-01-01,23,Night,Thurs,Jan
2015-01-02 01:00:00,Bronx,19,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 01:00:00,Brooklyn,279,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 01:00:00,EWR,0,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 01:00:00,Manhattan,666,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 01:00:00,Queens,107,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 01:00:00,Staten Island,0,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,N,2015-01-02,1,Morning,Fri,Jan
2015-01-02 02:00:00,Bronx,16,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 02:00:00,Brooklyn,154,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 02:00:00,EWR,0,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 02:00:00,Manhattan,330,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 02:00:00,Queens,50,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 02:00:00,Staten Island,0,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,N,2015-01-02,2,Morning,Fri,Jan
2015-01-02 03:00:00,Bronx,7,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 03:00:00,Brooklyn,110,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 03:00:00,EWR,0,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 03:00:00,Manhattan,240,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 03:00:00,Queens,31,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 03:00:00,Staten Island,0,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,N,2015-01-02,3,Morning,Fri,Jan
2015-01-02 04:00:00,Bronx,10,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 04:00:00,Brooklyn,109,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 04:00:00,EWR,0,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 04:00:00,Manhattan,241,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 04:00:00,Queens,35,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 04:00:00,Staten Island,0,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,4,Morning,Fri,Jan
2015-01-02 05:00:00,Bronx,9,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 05:00:00,Brooklyn,88,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 05:00:00,EWR,0,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 05:00:00,Manhattan,268,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 05:00:00,Queens,49,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 05:00:00,Staten Island,0,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,N,2015-01-02,5,Morning,Fri,Jan
2015-01-02 06:00:00,Bronx,7,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,N,2015-01-02,6,Morning,Fri,Jan
